CLIENTNUM,GRUPO_AB,FL_ATIVADO,VALOR_GASTO
50809,Teste,1,1429.0470726921772
50810,Teste,1,1172.7649201110275
50811,Teste,1,2791.369613560676
50812,Teste,0,0.0
50813,Teste,1,4676.236358309571
50814,Teste,0,0.0
50815,Teste,1,2263.862580574627
50816,Teste,1,695.0894635378763
50817,Teste,1,3677.7530430028605
50818,Teste,0,0.0
50819,Teste,0,0.0
50820,Teste,1,1809.9720748722873
50821,Teste,0,0.0
50822,Teste,1,1602.9275328720144
50823,Teste,0,0.0
50824,Teste,1,1959.1610031408293
50825,Teste,0,0.0
50826,Teste,0,0.0
50827,Teste,1,3757.1698575854434
50828,Teste,1,4184.687240916368
50829,Teste,0,0.0
50830,Teste,1,3146.2523030253365
50831,Teste,1,1951.1543917379822
50832,Controle,0,0.0
50833,Teste,1,1897.152049027752
50834,Teste,0,0.0
50835,Teste,1,1059.3875745745836
50836,Teste,0,0.0
50837,Teste,0,0.0
50838,Teste,0,0.0
50839,Teste,1,4699.854717058375
50840,Teste,1,3371.627295359688
50841,Teste,0,0.0
50842,Teste,0,0.0
50843,Teste,1,621.3857893513881
50844,Teste,1,3480.651928340063
50845,Teste,1,2512.1904088707856
50846,Teste,0,0.0
50847,Teste,0,0.0
50848,Teste,0,0.0
50849,Teste,0,0.0
50850,Teste,0,0.0
50851,Teste,1,4876.510833711138
50852,Teste,0,0.0
50853,Teste,0,0.0
50854,Teste,1,4185.809711628832
50855,Teste,1,1270.9208922475918
50856,Controle,1,3740.500034936899
50857,Teste,0,0.0
50858,Teste,0,0.0
50859,Teste,0,0.0
50860,Teste,1,2685.047017258685
50861,Teste,0,0.0
50862,Teste,0,0.0
50863,Teste,1,1341.703236514677
50864,Teste,1,3644.3295829847707
50865,Teste,1,2963.244104124104
50866,Controle,0,0.0
50867,Teste,0,0.0
50868,Teste,1,636.6824544720672
50869,Teste,1,3409.6457773797165
50870,Teste,1,3357.441904380983
50871,Controle,1,1148.3832247315818
50872,Teste,1,2070.444771485118
50873,Teste,1,3136.5453683796795
50874,Teste,1,1124.5235634802843
50875,Teste,1,4337.255200256404
50876,Teste,1,623.687208294667
50877,Teste,0,0.0
50878,Teste,1,962.7683673620973
50879,Teste,1,1022.4811393469784
50880,Teste,1,2876.4820668877483
50881,Teste,0,0.0
50882,Teste,1,3290.5130547588137
50883,Teste,0,0.0
50884,Teste,0,0.0
50885,Teste,1,2316.8335842566894
50886,Teste,0,0.0
50887,Teste,1,1799.000724506748
50888,Teste,0,0.0
50889,Controle,1,4141.928190315008
50890,Teste,0,0.0
50891,Controle,0,0.0
50892,Teste,0,0.0
50893,Teste,0,0.0
50894,Teste,1,807.2869267688907
50895,Teste,0,0.0
50896,Teste,1,1761.3133750975626
50897,Teste,0,0.0
50898,Teste,0,0.0
50899,Controle,1,676.0201046178685
50900,Teste,0,0.0
50901,Teste,0,0.0
50902,Teste,1,562.505607348206
50903,Teste,0,0.0
50904,Teste,1,2090.2094911949052
50905,Teste,1,1376.7064810021939
50906,Teste,0,0.0
50907,Teste,1,1707.6463467721082
50908,Teste,1,4194.262208547357
50909,Teste,0,0.0
50910,Teste,1,1233.4104331214962
50911,Teste,1,4011.0501521831043
50912,Teste,0,0.0
50913,Controle,1,3537.727804158636
50914,Teste,1,1969.0048631337472
50915,Controle,1,2959.502653293295
50916,Teste,0,0.0
50917,Teste,0,0.0
50918,Teste,0,0.0
50919,Teste,1,2499.9602439854243
50920,Teste,1,1077.778919739494
50921,Teste,0,0.0
50922,Teste,1,4582.333947803791
50923,Teste,0,0.0
50924,Teste,1,3063.2808541359204
50925,Controle,1,4461.080206079547
50926,Teste,1,4207.219303159806
50927,Teste,1,858.9916638924046
50928,Teste,0,0.0
50929,Teste,0,0.0
50930,Teste,0,0.0
50931,Teste,1,1432.7179970830362
50932,Teste,0,0.0
50933,Teste,0,0.0
50934,Teste,1,1153.6750146867385
50935,Teste,1,4238.507897541134
50936,Teste,0,0.0
50937,Teste,1,4381.0098190484105
50938,Teste,0,0.0
50939,Teste,1,2875.8717941376467
50940,Controle,1,968.8013262860311
50941,Teste,1,1110.274783443573
50942,Teste,1,4160.969655972203
50943,Controle,0,0.0
50944,Teste,1,4681.355614381986
50945,Teste,1,1397.6405829979553
50946,Teste,1,550.1190941247788
50947,Teste,1,1989.2880731785006
50948,Teste,1,637.247253415466
50949,Teste,1,4225.887122351171
50950,Teste,1,2711.805157518132
50951,Teste,0,0.0
50952,Controle,0,0.0
50953,Teste,1,3388.3735044335895
50954,Teste,1,2351.68194261444
50955,Teste,1,2054.7839615561684
50956,Teste,0,0.0
50957,Teste,1,1499.901858842382
50958,Controle,0,0.0
50959,Teste,0,0.0
50960,Teste,0,0.0
50961,Teste,0,0.0
50962,Controle,0,0.0
50963,Teste,0,0.0
50964,Teste,1,3967.3964616716553
50965,Teste,0,0.0
50966,Controle,0,0.0
50967,Teste,1,3629.964129869882
50968,Teste,0,0.0
50969,Controle,1,2123.2804302323875
50970,Teste,0,0.0
50971,Teste,1,1945.0226043463233
50972,Teste,0,0.0
50973,Teste,0,0.0
50974,Teste,1,505.5929539190555
50975,Teste,1,785.984585204626
50976,Teste,0,0.0
50977,Teste,1,3304.649862016857
50978,Teste,0,0.0
50979,Controle,1,2815.732896059578
50980,Teste,0,0.0
50981,Teste,0,0.0
50982,Teste,1,2456.6144201826014
50983,Teste,1,4223.7600836074635
50984,Teste,1,2767.5419198128097
50985,Teste,1,2230.2211163329393
50986,Teste,1,1225.6535638624323
50987,Teste,0,0.0
50988,Teste,0,0.0
50989,Teste,0,0.0
50990,Teste,1,4193.096036965786
50991,Teste,0,0.0
50992,Teste,1,3093.117125545345
50993,Teste,1,916.0698466524078
50994,Teste,1,3420.0427909868413
50995,Teste,0,0.0
50996,Teste,1,2412.818354697845
50997,Teste,0,0.0
50998,Teste,0,0.0
50999,Controle,0,0.0
51000,Teste,1,4151.238006145981
51001,Teste,1,4635.115686481983
51002,Teste,0,0.0
51003,Teste,0,0.0
51004,Teste,1,3202.096159293107
51005,Controle,1,3792.257686910149
51006,Teste,0,0.0
51007,Teste,1,754.6588142097457
51008,Teste,0,0.0
51009,Teste,0,0.0
51010,Teste,1,3021.1495475052075
51011,Controle,1,3899.0299025996333
51012,Teste,0,0.0
51013,Teste,1,2735.4296726514667
51014,Teste,0,0.0
51015,Teste,0,0.0
51016,Teste,0,0.0
51017,Teste,1,3170.975402769517
51018,Teste,0,0.0
51019,Teste,1,4545.2668351146995
51020,Teste,1,1391.4480741403975
51021,Teste,1,942.1092839836035
51022,Teste,1,3607.896259127754
51023,Teste,0,0.0
51024,Teste,0,0.0
51025,Teste,0,0.0
51026,Teste,1,4202.820074850998
51027,Teste,0,0.0
51028,Teste,1,4327.205848621536
51029,Teste,1,3387.4002369104915
51030,Controle,1,4249.460381768615
51031,Teste,1,3652.988925754806
51032,Teste,1,893.1961215805584
51033,Teste,0,0.0
51034,Teste,0,0.0
51035,Controle,1,3929.1957854824464
51036,Teste,0,0.0
51037,Teste,1,1307.1186029764835
51038,Teste,1,1564.7420416593775
51039,Teste,0,0.0
51040,Teste,1,2275.9278214939914
51041,Teste,0,0.0
51042,Teste,1,1915.5517984685162
51043,Teste,0,0.0
51044,Teste,1,1947.4328223631042
51045,Teste,1,1261.667858918206
51046,Teste,0,0.0
51047,Controle,0,0.0
51048,Teste,0,0.0
51049,Controle,1,1822.4197119929497
51050,Teste,0,0.0
51051,Teste,1,588.481654891468
51052,Teste,0,0.0
51053,Teste,0,0.0
51054,Teste,0,0.0
51055,Teste,0,0.0
51056,Teste,0,0.0
51057,Teste,0,0.0
51058,Teste,1,2628.099260097467
51059,Teste,0,0.0
51060,Teste,1,3958.6593144641306
51061,Teste,0,0.0
51062,Teste,1,4380.113161511779
51063,Teste,1,4191.928515317473
51064,Teste,0,0.0
51065,Controle,0,0.0
51066,Teste,1,2374.0597354780093
51067,Teste,0,0.0
51068,Teste,0,0.0
51069,Teste,1,3786.919165237353
51070,Controle,0,0.0
51071,Teste,1,1795.5084834284562
51072,Teste,1,750.0311272292807
51073,Teste,1,3541.8718642606996
51074,Teste,1,3419.5827413138272
51075,Teste,1,4107.332279582941
51076,Teste,0,0.0
51077,Teste,0,0.0
51078,Teste,0,0.0
51079,Teste,1,3272.477930162959
51080,Teste,0,0.0
51081,Teste,0,0.0
51082,Teste,1,1206.0123123826238
51083,Teste,1,4339.230764225891
51084,Teste,0,0.0
51085,Teste,0,0.0
51086,Teste,0,0.0
51087,Teste,0,0.0
51088,Teste,1,3322.6375460841537
51089,Teste,1,4134.243645657518
51090,Controle,1,3983.4820416921834
51091,Teste,1,1840.3901925128978
51092,Teste,1,835.4883868342356
51093,Teste,1,1294.2698409031318
51094,Teste,0,0.0
51095,Teste,0,0.0
51096,Teste,1,917.8805044096284
51097,Controle,1,1595.3559443606139
51098,Teste,1,2567.8952286169683
51099,Teste,1,4580.647722415773
51100,Controle,0,0.0
51101,Teste,0,0.0
51102,Teste,1,4424.084401642856
51103,Controle,0,0.0
51104,Teste,1,3733.699167930776
51105,Teste,1,608.5056179652169
51106,Teste,0,0.0
51107,Teste,1,2036.2514059424907
51108,Teste,1,3570.567919180339
51109,Teste,1,1080.6300357758078
51110,Teste,1,4104.8953250715895
51111,Teste,0,0.0
51112,Teste,1,4615.581559944171
51113,Teste,1,2093.4700098702147
51114,Controle,0,0.0
51115,Teste,1,3676.2937783872503
51116,Teste,1,1166.91859700921
51117,Teste,0,0.0
51118,Teste,1,3608.6740210086214
51119,Teste,0,0.0
51120,Controle,1,596.5493552916948
51121,Controle,0,0.0
51122,Teste,0,0.0
51123,Teste,0,0.0
51124,Teste,0,0.0
51125,Controle,1,1178.4717806499543
51126,Teste,1,3694.4665097390152
51127,Teste,1,3703.3260029433777
51128,Teste,1,3385.232176303297
51129,Teste,1,2648.1381097289145
51130,Teste,1,3537.086410273753
51131,Controle,1,3982.103592299547
51132,Teste,1,4849.167465665347
51133,Teste,1,4498.8846419687225
51134,Teste,1,4075.4039115475607
51135,Teste,1,3626.408825214678
51136,Teste,1,3083.6999544456526
51137,Teste,0,0.0
51138,Teste,0,0.0
51139,Teste,1,1042.739705083623
51140,Teste,1,1245.0057894427682
51141,Teste,0,0.0
51142,Teste,0,0.0
51143,Teste,0,0.0
51144,Teste,0,0.0
51145,Teste,1,4191.258023019047
51146,Teste,0,0.0
51147,Teste,1,4114.908104932492
51148,Teste,0,0.0
51149,Teste,0,0.0
51150,Teste,0,0.0
51151,Teste,0,0.0
51152,Teste,0,0.0
51153,Teste,0,0.0
51154,Teste,1,3265.0651668801333
51155,Teste,0,0.0
51156,Teste,0,0.0
51157,Teste,0,0.0
51158,Teste,1,2474.7805972226906
51159,Teste,0,0.0
51160,Teste,1,617.1469242062254
51161,Teste,0,0.0
51162,Teste,0,0.0
51163,Teste,0,0.0
51164,Teste,0,0.0
51165,Teste,1,1972.2962413784476
51166,Teste,0,0.0
51167,Controle,1,2392.87845904393
51168,Controle,0,0.0
51169,Teste,1,2686.1732877803925
51170,Teste,1,4681.9606935254415
51171,Teste,1,989.1922991006427
51172,Teste,1,2834.9011390089668
51173,Teste,1,2155.650336312259
51174,Controle,1,4955.441536472233
51175,Controle,0,0.0
51176,Teste,0,0.0
51177,Teste,0,0.0
51178,Teste,0,0.0
51179,Teste,1,4378.388073273074
51180,Teste,1,2474.5363440751444
51181,Teste,1,4998.630242096422
51182,Teste,0,0.0
51183,Teste,1,2813.284609121734
51184,Teste,1,1252.0300846613031
51185,Teste,1,3001.4361132202157
51186,Teste,1,1517.9259461164097
51187,Teste,0,0.0
51188,Teste,0,0.0
51189,Teste,0,0.0
51190,Teste,1,3363.407780343134
51191,Teste,0,0.0
51192,Teste,1,4718.480786977665
51193,Teste,0,0.0
51194,Teste,1,4037.8935957576273
51195,Teste,0,0.0
51196,Teste,1,1729.2366068857484
51197,Teste,1,1835.863812347032
51198,Teste,1,811.7969139064041
51199,Teste,1,1786.4052604082483
51200,Teste,1,916.8115985501775
51201,Teste,0,0.0
51202,Teste,1,2747.519236965393
51203,Teste,1,3687.561857742159
51204,Teste,1,3880.3152267462133
51205,Teste,1,767.8815451168059
51206,Teste,1,2029.8015420719091
51207,Teste,1,1796.7729494634516
51208,Teste,1,969.3514534430058
51209,Teste,1,2131.1208991940257
51210,Teste,0,0.0
51211,Teste,1,1846.9404911265626
51212,Teste,0,0.0
51213,Teste,0,0.0
51214,Teste,0,0.0
51215,Teste,1,3355.246532026745
51216,Teste,0,0.0
51217,Controle,1,4474.861986801709
51218,Teste,1,2546.787743929471
51219,Teste,1,3859.9932774506833
51220,Teste,1,1157.0466519980341
51221,Teste,1,4527.348703897391
51222,Teste,0,0.0
51223,Teste,0,0.0
51224,Teste,1,1186.6763219679153
51225,Teste,1,1364.4553126972519
51226,Teste,1,979.0871161445442
51227,Teste,1,1893.5577568424142
51228,Teste,1,2985.8470102198676
51229,Controle,0,0.0
51230,Teste,1,4945.973501328471
51231,Teste,0,0.0
51232,Teste,0,0.0
51233,Teste,0,0.0
51234,Teste,0,0.0
51235,Teste,1,4070.1561559589477
51236,Teste,0,0.0
51237,Teste,1,2211.961113013919
51238,Teste,0,0.0
51239,Teste,1,3091.3072605660673
51240,Teste,1,3304.886139226435
51241,Teste,1,4202.272495613062
51242,Teste,1,3814.0330343891023
51243,Teste,1,3061.8100713701315
51244,Teste,1,3511.3236216784553
51245,Teste,0,0.0
51246,Teste,1,3856.6292493330484
51247,Teste,1,1099.1482661003195
51248,Teste,0,0.0
51249,Teste,1,1402.0495758742097
51250,Teste,0,0.0
51251,Controle,1,3598.6293000838255
51252,Teste,0,0.0
51253,Teste,1,4326.915028944344
51254,Teste,1,2341.6802721489553
51255,Controle,1,4909.506451120427
51256,Teste,1,1472.322797030178
51257,Teste,1,2375.146769195475
51258,Teste,1,2203.3536955846394
51259,Teste,0,0.0
51260,Teste,1,4686.331733268931
51261,Teste,0,0.0
51262,Teste,1,1784.2033290764277
51263,Teste,0,0.0
51264,Teste,1,2618.5585011899702
51265,Teste,1,1342.5522782689827
51266,Teste,1,2845.698073530997
51267,Teste,1,4358.31876258616
51268,Teste,1,1868.1775785075388
51269,Teste,1,4148.564324732727
51270,Controle,1,4600.902119790318
51271,Teste,0,0.0
51272,Teste,0,0.0
51273,Teste,0,0.0
51274,Teste,1,828.3105037155364
51275,Controle,0,0.0
51276,Teste,0,0.0
51277,Teste,0,0.0
51278,Teste,0,0.0
51279,Teste,0,0.0
51280,Teste,0,0.0
51281,Teste,0,0.0
51282,Teste,0,0.0
51283,Teste,0,0.0
51284,Teste,1,3903.9104134366294
51285,Teste,0,0.0
51286,Teste,0,0.0
51287,Teste,1,1649.0454626772087
51288,Teste,1,1288.9744814148312
51289,Teste,0,0.0
51290,Teste,1,3205.0507641126624
51291,Teste,1,3675.2117730291484
51292,Teste,1,2276.424435808462
51293,Teste,0,0.0
51294,Teste,1,676.2816818698577
51295,Controle,1,4589.170358885569
51296,Teste,0,0.0
51297,Teste,1,3788.3611258137275
51298,Teste,1,1722.500630073566
51299,Teste,0,0.0
51300,Teste,0,0.0
51301,Controle,0,0.0
51302,Teste,0,0.0
51303,Teste,0,0.0
51304,Controle,1,2735.8873508513298
51305,Teste,1,625.067554851851
51306,Teste,1,2026.7725181267383
51307,Teste,0,0.0
51308,Teste,1,2851.408560133032
51309,Teste,1,2827.506268023126
51310,Teste,1,1436.8319510384351
51311,Teste,0,0.0
51312,Controle,0,0.0
51313,Controle,0,0.0
51314,Teste,0,0.0
51315,Teste,1,3995.3631478275083
51316,Teste,1,1844.8797133698954
51317,Teste,0,0.0
51318,Teste,1,3111.8451043008768
51319,Teste,0,0.0
51320,Teste,1,1721.8500149208865
51321,Teste,1,2413.255428440466
51322,Teste,0,0.0
51323,Teste,0,0.0
51324,Teste,1,1433.815813626036
51325,Teste,0,0.0
51326,Teste,1,3348.5350663941726
51327,Teste,1,2415.1296206360785
51328,Teste,1,572.5278701949392
51329,Teste,0,0.0
51330,Teste,1,626.7424730754474
51331,Teste,1,2620.1044331214
51332,Teste,0,0.0
51333,Teste,1,1324.5164010740946
51334,Teste,1,3132.6892166513408
51335,Teste,1,2336.863017974096
51336,Teste,0,0.0
51337,Teste,1,3444.8892599287524
51338,Teste,0,0.0
51339,Teste,1,4785.778283287782
51340,Teste,1,2879.3126065786414
51341,Teste,0,0.0
51342,Teste,0,0.0
51343,Teste,1,4043.203716155448
51344,Teste,1,3888.6844834217172
51345,Controle,0,0.0
51346,Teste,0,0.0
51347,Teste,0,0.0
51348,Teste,1,4648.059969457394
51349,Teste,0,0.0
51350,Teste,1,1463.080402571028
51351,Teste,1,4222.971368532234
51352,Controle,0,0.0
51353,Teste,0,0.0
51354,Teste,1,4574.84170327109
51355,Controle,1,2267.4334142640996
51356,Teste,0,0.0
51357,Controle,1,1912.1728756953567
51358,Teste,0,0.0
51359,Teste,1,4784.161593552295
51360,Teste,0,0.0
51361,Teste,1,3324.347699624906
51362,Teste,0,0.0
51363,Teste,1,2213.0441835866077
51364,Teste,1,4063.224744192336
51365,Teste,1,1870.1325572707178
51366,Controle,0,0.0
51367,Teste,1,1293.8341373143794
51368,Teste,0,0.0
51369,Teste,0,0.0
51370,Teste,0,0.0
51371,Teste,1,2947.863361089675
51372,Teste,1,3047.954202097715
51373,Teste,0,0.0
51374,Teste,1,4215.859170203021
51375,Teste,0,0.0
51376,Controle,0,0.0
51377,Teste,0,0.0
51378,Teste,1,2556.623097591935
51379,Teste,1,4165.639427774036
51380,Controle,1,1900.9520570675231
51381,Teste,1,3089.1569098000637
51382,Teste,0,0.0
51383,Teste,1,1438.1275050532213
51384,Teste,1,2234.506779124684
51385,Teste,1,4358.92864024783
51386,Teste,1,1471.9468704608976
51387,Teste,0,0.0
51388,Teste,0,0.0
51389,Teste,0,0.0
51390,Controle,1,4146.077583046705
51391,Controle,1,1772.922460313328
51392,Teste,1,655.2037385575416
51393,Teste,0,0.0
51394,Teste,1,994.7055652558081
51395,Teste,1,3856.4579539435467
51396,Controle,1,1679.3191692596672
51397,Teste,0,0.0
51398,Controle,0,0.0
51399,Teste,0,0.0
51400,Teste,0,0.0
51401,Controle,1,3443.655165085725
51402,Teste,0,0.0
51403,Teste,1,3646.3950624075487
51404,Controle,1,2053.0330899560818
51405,Teste,1,2637.135442450131
51406,Teste,0,0.0
51407,Teste,0,0.0
51408,Teste,0,0.0
51409,Teste,0,0.0
51410,Teste,1,2316.951907051148
51411,Controle,1,4763.070483595403
51412,Teste,0,0.0
51413,Teste,1,1939.769880582143
51414,Teste,1,1324.9536900123235
51415,Teste,1,2145.167792940102
51416,Teste,0,0.0
51417,Teste,0,0.0
51418,Teste,0,0.0
51419,Teste,1,3512.820684209055
51420,Teste,1,3638.1321066265937
51421,Teste,0,0.0
51422,Teste,0,0.0
51423,Teste,1,4658.257919120031
51424,Teste,0,0.0
51425,Teste,0,0.0
51426,Teste,0,0.0
51427,Teste,0,0.0
51428,Teste,0,0.0
51429,Teste,1,4467.895181941141
51430,Teste,0,0.0
51431,Teste,1,1797.4423418777399
51432,Teste,0,0.0
51433,Teste,1,2548.234620354184
51434,Teste,0,0.0
51435,Teste,0,0.0
51436,Controle,0,0.0
51437,Teste,0,0.0
51438,Teste,1,3862.710446825453
51439,Teste,1,4624.417762709113
51440,Controle,1,2017.2425578560133
51441,Teste,0,0.0
51442,Teste,1,2499.9864537964813
51443,Teste,0,0.0
51444,Teste,0,0.0
51445,Teste,1,4547.65221704124
51446,Teste,0,0.0
51447,Teste,1,2113.177429212902
51448,Teste,1,2662.308437862811
51449,Teste,0,0.0
51450,Teste,0,0.0
51451,Teste,0,0.0
51452,Teste,0,0.0
51453,Teste,0,0.0
51454,Teste,1,4570.268635481355
51455,Teste,0,0.0
51456,Teste,1,4110.094480954317
51457,Teste,1,1595.4391625441126
51458,Teste,0,0.0
51459,Teste,0,0.0
51460,Teste,1,1961.5777943537003
51461,Teste,0,0.0
51462,Teste,1,2088.3142735670262
51463,Teste,1,4607.323130439769
51464,Teste,0,0.0
51465,Teste,0,0.0
51466,Teste,0,0.0
51467,Teste,0,0.0
51468,Teste,1,4995.201816970426
51469,Teste,0,0.0
51470,Teste,1,3983.0193596994795
51471,Teste,1,2679.4683612207796
51472,Controle,1,545.7821813036553
51473,Teste,0,0.0
51474,Teste,0,0.0
51475,Teste,1,3638.6962546908085
51476,Teste,1,2252.1252402400314
51477,Controle,0,0.0
51478,Teste,0,0.0
51479,Teste,0,0.0
51480,Teste,0,0.0
51481,Teste,0,0.0
51482,Teste,0,0.0
51483,Teste,0,0.0
51484,Controle,1,3348.4391160287246
51485,Teste,0,0.0
51486,Teste,0,0.0
51487,Teste,1,3230.1228355809294
51488,Teste,0,0.0
51489,Teste,1,2663.744254584743
51490,Teste,0,0.0
51491,Teste,0,0.0
51492,Teste,0,0.0
51493,Teste,1,4749.743289768453
51494,Teste,1,604.1585540990375
51495,Teste,1,3704.596180126647
51496,Teste,0,0.0
51497,Controle,0,0.0
51498,Teste,0,0.0
51499,Teste,0,0.0
51500,Teste,1,2344.279407347957
51501,Teste,0,0.0
51502,Teste,1,3712.057027212251
51503,Teste,1,3538.4884139283436
51504,Teste,0,0.0
51505,Teste,0,0.0
51506,Teste,1,546.0710115919792
51507,Teste,1,1784.0232282860206
51508,Teste,0,0.0
51509,Teste,1,1350.911842267012
51510,Teste,1,1251.4385882412153
51511,Teste,0,0.0
51512,Teste,0,0.0
51513,Teste,0,0.0
51514,Teste,1,3778.1450785450975
51515,Teste,1,1577.9810709190606
51516,Controle,1,2636.3192674428537
51517,Teste,1,1611.4504787855578
51518,Teste,0,0.0
51519,Teste,0,0.0
51520,Teste,0,0.0
51521,Teste,1,3111.0522054589846
51522,Teste,1,3742.5819562698557
51523,Teste,1,1989.8363241417942
51524,Teste,0,0.0
51525,Teste,0,0.0
51526,Teste,1,3213.593817292049
51527,Controle,0,0.0
51528,Teste,0,0.0
51529,Controle,1,4211.846484861826
51530,Teste,0,0.0
51531,Controle,1,924.0092832402124
51532,Controle,1,3698.0176956857204
51533,Teste,1,1954.152249959211
51534,Teste,1,1051.9248043622492
51535,Teste,1,2955.4439342645696
51536,Teste,0,0.0
51537,Teste,0,0.0
51538,Teste,1,1518.180436704793
51539,Teste,1,4196.12806701121
51540,Teste,1,693.0315928898426
51541,Teste,1,943.9380332190385
51542,Teste,1,2844.482566936176
51543,Teste,0,0.0
51544,Teste,1,3150.2380283463053
51545,Teste,1,3784.489990352361
51546,Teste,1,1666.6732771348723
51547,Controle,1,4287.921836959813
51548,Teste,0,0.0
51549,Teste,1,4789.140528982024
51550,Teste,0,0.0
51551,Teste,0,0.0
51552,Teste,0,0.0
51553,Teste,1,2745.676866176886
51554,Teste,1,3922.3911423641057
51555,Teste,0,0.0
51556,Controle,1,2861.8175954470676
51557,Teste,0,0.0
51558,Teste,0,0.0
51559,Controle,1,812.6016323549477
51560,Teste,0,0.0
51561,Teste,1,1967.5018077917948
51562,Teste,0,0.0
51563,Teste,0,0.0
51564,Teste,1,893.6901033215674
51565,Teste,1,4949.956036647561
51566,Teste,1,1530.6166043301973
51567,Teste,0,0.0
51568,Teste,0,0.0
51569,Teste,0,0.0
51570,Teste,0,0.0
51571,Teste,1,3361.551887370734
51572,Teste,0,0.0
51573,Controle,0,0.0
51574,Teste,0,0.0
51575,Teste,1,1779.552958752218
51576,Teste,1,3439.607969101666
51577,Teste,1,1446.807608917171
51578,Controle,0,0.0
51579,Teste,0,0.0
51580,Controle,1,4033.7152965953355
51581,Teste,1,998.6522127648598
51582,Teste,0,0.0
51583,Teste,1,4528.1768004062615
51584,Teste,0,0.0
51585,Teste,0,0.0
51586,Teste,1,4281.8976164335745
51587,Teste,1,3554.633046372735
51588,Teste,0,0.0
51589,Teste,0,0.0
51590,Teste,1,803.3658221428153
51591,Teste,1,1438.5606274801776
51592,Teste,0,0.0
51593,Teste,1,4367.127180609841
51594,Teste,1,1048.884954361678
51595,Teste,0,0.0
51596,Teste,0,0.0
51597,Teste,1,1201.6944333860902
51598,Teste,1,2948.014956899843
51599,Teste,0,0.0
51600,Teste,1,1733.7984785345468
51601,Teste,1,1499.3406497476826
51602,Teste,0,0.0
51603,Teste,0,0.0
51604,Teste,1,3091.1604433168127
51605,Controle,1,2176.5950440611305
51606,Teste,1,1132.5195354635093
51607,Teste,1,2906.84195395459
51608,Teste,1,2241.555814753802
51609,Teste,1,3805.325484231962
51610,Teste,0,0.0
51611,Teste,0,0.0
51612,Teste,1,962.3994904426513
51613,Controle,1,3292.759597756882
51614,Teste,1,2464.2199712446145
51615,Teste,0,0.0
51616,Teste,1,2327.2784377358184
51617,Teste,1,1545.2945960375355
51618,Teste,1,636.9171269122
51619,Teste,1,4314.601374640904
51620,Teste,1,1968.8453871549166
51621,Teste,1,3564.909678784312
51622,Teste,0,0.0
51623,Teste,0,0.0
51624,Teste,1,4764.143298995183
51625,Teste,1,3042.4563413695923
51626,Teste,1,2287.161061339398
51627,Teste,0,0.0
51628,Teste,1,1707.2310485691667
51629,Teste,0,0.0
51630,Teste,1,4703.19706691372
51631,Teste,1,3569.345681230143
51632,Teste,1,3493.766269654518
51633,Teste,1,2417.7124631537463
51634,Controle,0,0.0
51635,Teste,1,4302.719207903438
51636,Teste,1,3711.524841542692
